0003915-15.2012.8.17.0640,/TJPE/AGRESTE2/GARANHUNS/FAZENDA/VFAZ/0003915-15.2012.8.17.0640
0000188-34.2013.8.17.0310,/TJPE/AGRESTE1/BOM JARDIM/VUNICA/0000188-34.2013.8.17.0310
0000097-31.2019.8.17.0310,/TJPE/AGRESTE1/BOM JARDIM/VUNICA/0000097-31.2019.8.17.0310
0000682-52.2014.8.17.1250,/TJPE/AGRESTE1/STA. CRUZ CAPIBARIBE/CRIMINAL/VCRIM/0000682-52.2014.8.17.1250
0006689-66.2019.8.17.0480,/TJPE/AGRESTE1/CARUARU/VIOLENCIA DOMESTICA MULHER/VVDFM01/0006689-66.2019.8.17.0480
0003189-60.2011.8.17.1130,/TJPE/SERTAO2/PETROLINA/CRIMINAL/VCRIM01/0003189-60.2011.8.17.1130
0000019-06.2020.8.17.0600,/TJPE/ZONA_DA_MATA/FERREIROS/VUNICA/0000019-06.2020.8.17.0600
0000392-15.2012.8.17.0310,/TJPE/AGRESTE1/BOM JARDIM/VUNICA/0000392-15.2012.8.17.0310
0000903-25.2020.8.17.1250,/TJPE/AGRESTE1/STA. CRUZ CAPIBARIBE/CRIMINAL/VCRIM/0000903-25.2020.8.17.1250
0002940-84.2020.8.17.0810,/TJPE/RMR/JABOATAO/VIOLENCIA DOMESTICA MULHER/VVDFM01/0002940-84.2020.8.17.0810
0009102-47.2016.8.17.1130,/TJPE/SERTAO2/PETROLINA/CRIMINAL/VCRIM01/0009102-47.2016.8.17.1130
0006087-22.2015.8.17.0640,/TJPE/AGRESTE2/GARANHUNS/FAZENDA/VFAZ/0006087-22.2015.8.17.0640
0001181-66.2018.8.17.1130,/TJPE/SERTAO2/PETROLINA/CRIMINAL/VCRIM01/0001181-66.2018.8.17.1130
0000941-96.2019.8.17.0110,/TJPE/SERTAO1/AFOGADOS DA INGAZEIRA/CRIMINAL/VCRIM/0000941-96.2019.8.17.0110
0000391-23.2018.8.17.0600,/TJPE/ZONA_DA_MATA/FERREIROS/VUNICA/0000391-23.2018.8.17.0600
0003670-18.2020.8.17.0480,/TJPE/AGRESTE1/CARUARU/CRIMINAL/VJURI01/0003670-18.2020.8.17.0480
0000296-82.2013.8.17.0530,/TJPE/AGRESTE1/CORTES/VUNICA/0000296-82.2013.8.17.0530
0000372-37.2015.8.17.0110,/TJPE/SERTAO1/AFOGADOS DA INGAZEIRA/CRIMINAL/VCRIM/0000372-37.2015.8.17.0110
0000474-84.2007.8.17.1130,/TJPE/SERTAO2/PETROLINA/FAZENDA/VFAZ/0000474-84.2007.8.17.1130
0000856-71.2020.8.17.0920,/TJPE/ZONA_DA_MATA/LIMOEIRO/CRIMINAL/VCRIM/0000856-71.2020.8.17.0920
0001453-89.2020.8.17.1130,/TJPE/SERTAO2/PETROLINA/CRIMINAL/VCRIM01/0001453-89.2020.8.17.1130
0001669-20.2011.8.17.0660,/TJPE/ZONA_DA_MATA/GOIANA/CRIMINAL/VCRIM/0001669-20.2011.8.17.0660
0000022-83.2006.8.17.0330,/TJPE/AGRESTE2/GARANHUNS/CRIMINAL/VCRIM01/0000022-83.2006.8.17.0330
0000526-30.2017.8.17.0710,/TJPE/RMR/IGARASSU/VIOLENCIA DOMESTICA MULHER/VVDFM01/0000526-30.2017.8.17.0710
0000454-04.2012.8.17.0230,/TJPE/ZONA_DA_MATA/BARREIROS/VUNICA/0000454-04.2012.8.17.0230
0000352-72.2021.8.17.0001,/TJPE/CAPITAL/CRIMINAL/VCRIM19/0000352-72.2021.8.17.0001
0000849-23.2007.8.17.0310,/TJPE/AGRESTE1/BOM JARDIM/VUNICA/0000849-23.2007.8.17.0310
0005931-87.2019.8.17.0480,/TJPE/AGRESTE1/STA. CRUZ CAPIBARIBE/CRIMINAL/VCRIM/0005931-87.2019.8.17.0480
0002372-58.2010.8.17.1250,/TJPE/AGRESTE1/STA. CRUZ CAPIBARIBE/CRIMINAL/VCRIM/0002372-58.2010.8.17.1250
0683123-30.1999.8.17.0001,/TJPE/CAPITAL/EXECUCAO FISCAL/VEFI01/0683123-30.1999.8.17.0001
0000252-81.2019.8.17.0650,/TJPE/ZONA_DA_MATA/GLORIA DO GOITA/VUNICA/0000252-81.2019.8.17.0650
0000724-14.2020.8.17.0920,/TJPE/ZONA_DA_MATA/LIMOEIRO/CRIMINAL/VCRIM/0000724-14.2020.8.17.0920
